AllTimePriceId	code	startval	highval	lowval	curval	curvol	Regdate
261442	001810	2330	2865	2325	2725	4974139	2020-12-08 13:24:33.713
262240	001810	2330	2865	2325	2770	5115255	2020-12-08 13:25:15.527
263032	001810	2330	2865	2325	2760	5171886	2020-12-08 13:25:59.957
263820	001810	2330	2865	2325	2760	5235881	2020-12-08 13:26:43.797
264608	001810	2330	2865	2325	2760	5235881	2020-12-08 13:27:27.080
265400	001810	2330	2865	2325	2730	5333609	2020-12-08 13:28:12.893
266192	001810	2330	2865	2325	2685	5476069	2020-12-08 13:28:55.050
266982	001810	2330	2865	2325	2685	5476069	2020-12-08 13:29:40.067
267776	001810	2330	2865	2325	2685	5559006	2020-12-08 13:30:23.713
268566	001810	2330	2865	2325	2715	5627096	2020-12-08 13:31:06.940
269358	001810	2330	2865	2325	2660	5718569	2020-12-08 13:31:50.177
270160	001810	2330	2865	2325	2660	5718569	2020-12-08 13:32:33.850
270949	001810	2330	2865	2325	2650	5817399	2020-12-08 13:33:16.007
271733	001810	2330	2865	2325	2665	5894690	2020-12-08 13:33:58.617
272529	001810	2330	2865	2325	2665	5894690	2020-12-08 13:34:41.130
273316	001810	2330	2865	2325	2615	5985066	2020-12-08 13:35:22.897
274105	001810	2330	2865	2325	2615	6036302	2020-12-08 13:36:06.003
274902	001810	2330	2865	2325	2580	6154502	2020-12-08 13:36:48.413
275696	001810	2330	2865	2325	2580	6154502	2020-12-08 13:37:30.520
276490	001810	2330	2865	2325	2620	6219380	2020-12-08 13:38:14.117
277282	001810	2330	2865	2325	2660	6314667	2020-12-08 13:38:56.257
278075	001810	2330	2865	2325	2660	6314667	2020-12-08 13:39:39.693
278867	001810	2330	2865	2325	2660	6392343	2020-12-08 13:40:22.663
279658	001810	2330	2865	2325	2655	6408671	2020-12-08 13:41:05.823
280450	001810	2330	2865	2325	2625	6438978	2020-12-08 13:41:48.150
281239	001810	2330	2865	2325	2625	6438978	2020-12-08 13:42:29.723
282042	001810	2330	2865	2325	2615	6470334	2020-12-08 13:43:11.577
282822	001810	2330	2865	2325	2645	6505956	2020-12-08 13:43:52.967
283616	001810	2330	2865	2325	2645	6505956	2020-12-08 13:44:36.470
284408	001810	2330	2865	2325	2620	6552301	2020-12-08 13:45:18.967
285201	001810	2330	2865	2325	2630	6578575	2020-12-08 13:46:01.250
285991	001810	2330	2865	2325	2635	6588880	2020-12-08 13:46:47.017
286790	001810	2330	2865	2325	2635	6588880	2020-12-08 13:47:30.157
287574	001810	2330	2865	2325	2645	6610198	2020-12-08 13:48:12.187
288370	001810	2330	2865	2325	2615	6634327	2020-12-08 13:48:55.597
289165	001810	2330	2865	2325	2615	6634327	2020-12-08 13:49:38.283
289959	001810	2330	2865	2325	2585	6688111	2020-12-08 13:50:20.017
290752	001810	2330	2865	2325	2555	6772486	2020-12-08 13:51:01.907
291536	001810	2330	2865	2325	2555	6772486	2020-12-08 13:51:44.127
292324	001810	2330	2865	2325	2525	6816408	2020-12-08 13:52:25.893
293120	001810	2330	2865	2325	2515	6890636	2020-12-08 13:53:07.970
293904	001810	2330	2865	2325	2550	6916486	2020-12-08 13:53:50.363
294705	001810	2330	2865	2325	2550	6916486	2020-12-08 13:54:32.543
295494	001810	2330	2865	2325	2535	6937648	2020-12-08 13:55:14.643
296289	001810	2330	2865	2325	2540	6946067	2020-12-08 13:55:57.330
297072	001810	2330	2865	2325	2550	6959804	2020-12-08 13:56:42.657
297874	001810	2330	2865	2325	2550	6959804	2020-12-08 13:57:24.597
298660	001810	2330	2865	2325	2575	6971736	2020-12-08 13:58:07.007
299456	001810	2330	2865	2325	2615	7060649	2020-12-08 13:58:49.337
300247	001810	2330	2865	2325	2615	7060649	2020-12-08 13:59:32.700
301047	001810	2330	2865	2325	2610	7096194	2020-12-08 14:00:15.063
301826	001810	2330	2865	2325	2660	7160015	2020-12-08 14:00:57.363
